image_id,proposal_id,predicted_class,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,visual_validity,evidence_strength,recommended_action,inspection_status,mllm_prior_status,llm_final_status,llm_final_decision,llm_final_confidence,final_decision,final_decision_source,fallback_used,gt_correct,tp_fp_fn_label_for_eval,max_iou_same_class,matched_gt_id,degenerate_bbox,score_baseline_020,deterministic_gate_256,candidate_pool_selected,candidate_reasons,optional_tool_plan_status,optional_tool_plan_selected,optional_tools_used
414,9,person,0.125244140625,21.0,38.0,548.0,634.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.60352,2,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,10,chair,0.123779296875,639.0,343.0,640.0,636.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
414,11,diningtable,0.1048583984375,35.0,375.0,640.0,636.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.364447,4,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,12,dog,0.10394287109375,16.0,96.0,316.0,244.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
414,13,chair,0.10174560546875,301.0,208.0,640.0,637.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.088834,1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
417,0,person,0.222412109375,275.0,41.0,548.0,585.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.578485,1,False,keep,keep,True,uncertain_score_band|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
417,1,bicycle,0.17919921875,276.0,55.0,800.0,583.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
417,2,chair,0.175537109375,276.0,55.0,800.0,583.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.101902,2,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
417,3,chair,0.17529296875,275.0,41.0,548.0,585.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.349808,2,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
421,0,bird,0.1983642578125,114.0,542.0,323.0,575.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|top_score_sanity_check,not_called,,
421,1,person,0.158447265625,282.0,10.0,873.0,556.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.021949,1,False,drop,drop,True,uncertain_score_band|border_touching|top_score_sanity_check,not_called,,
423,0,pottedplant,0.4951171875,49.0,282.0,304.0,538.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.375189,0,False,keep,keep,True,top_score_sanity_check,not_called,,
423,1,pottedplant,0.4140625,217.0,209.0,579.0,602.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.451782,1,False,keep,drop,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
423,2,pottedplant,0.1163330078125,211.0,335.0,561.0,602.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.408352,1,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
424,0,boat,0.3349609375,1192.0,233.0,1259.0,432.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|top_score_sanity_check,not_called,,
424,1,aeroplane,0.167236328125,849.0,360.0,1006.0,437.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|top_score_sanity_check,not_called,,
424,2,pottedplant,0.11859130859375,13.0,209.0,343.0,433.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band|border_touching,not_called,,
427,0,bicycle,0.8828125,176.0,306.0,640.0,556.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.439353,0,False,keep,keep,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
427,1,person,0.8818359375,303.0,119.0,640.0,533.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.373703,3,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
427,2,person,0.5234375,639.0,375.0,640.0,512.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,True,False,fp,0.0,-1,True,keep,keep,False,,not_called,,
427,3,bicycle,0.294189453125,639.0,433.0,640.0,523.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,True,False,fp,0.0,-1,True,keep,keep,False,,not_called,,
427,4,motorbike,0.169677734375,639.0,433.0,640.0,523.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
427,5,person,0.1497802734375,639.0,376.0,640.0,519.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
429,0,pottedplant,0.62451171875,665.0,384.0,739.0,466.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.323008,2,False,keep,keep,True,top_score_sanity_check,not_called,,
429,1,pottedplant,0.41015625,763.0,322.0,782.0,505.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.021401,2,False,keep,drop,True,border_touching|small_box|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
429,2,pottedplant,0.374755859375,607.0,413.0,660.0,464.0,uncertain,weak,keep,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,False,False,fp,0.210292,1,False,keep,keep,False,,not_called,,
429,3,bottle,0.2322998046875,212.0,1.0,262.0,117.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching,not_called,,
429,4,chair,0.19189453125,2.0,399.0,247.0,625.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
429,5,chair,0.1842041015625,697.0,585.0,744.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,6,chair,0.182373046875,691.0,585.0,782.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,7,bottle,0.171630859375,536.0,576.0,559.0,600.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|small_box,not_called,,
429,8,diningtable,0.164794921875,698.0,589.0,782.0,639.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,9,chair,0.1610107421875,699.0,592.0,782.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
429,10,bicycle,0.1512451171875,482.0,582.0,555.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
429,11,chair,0.1461181640625,697.0,590.0,782.0,639.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,12,chair,0.1446533203125,781.0,588.0,782.0,638.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
429,13,chair,0.1424560546875,645.0,582.0,747.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,14,chair,0.1378173828125,732.0,600.0,782.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,15,chair,0.1370849609375,660.0,588.0,782.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,16,chair,0.1363525390625,1.0,402.0,45.0,626.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
429,17,pottedplant,0.1260986328125,761.0,320.0,782.0,587.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.021423,2,False,drop,drop,True,uncertain_score_band|border_touching|small_box|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
429,18,pottedplant,0.12420654296875,567.0,426.0,603.0,466.0,valid,medium,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.227177,1,False,drop,keep,True,uncertain_score_band,not_called,,
429,19,chair,0.1104736328125,781.0,533.0,782.0,638.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
429,20,pottedplant,0.1014404296875,767.0,456.0,782.0,505.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.002291,2,True,drop,drop,False,,not_called,,
429,21,sofa,0.10015869140625,2.0,399.0,247.0,625.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,0,chair,0.448486328125,625.0,186.0,646.0,331.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|small_box|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,1,aeroplane,0.373779296875,259.0,364.0,551.0,564.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.374128,0,False,keep,keep,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,2,chair,0.2247314453125,259.0,364.0,551.0,564.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
430,3,chair,0.206298828125,58.0,204.0,245.0,416.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,4,chair,0.19677734375,40.0,202.0,296.0,432.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,5,aeroplane,0.135498046875,625.0,186.0,646.0,331.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|small_box|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
430,6,aeroplane,0.11737060546875,472.0,440.0,646.0,624.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.181578,3,False,drop,keep,True,uncertain_score_band|border_touching,not_called,,
430,7,chair,0.10015869140625,30.0,78.0,310.0,433.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
431,0,aeroplane,0.77734375,461.0,1.0,756.0,179.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.708486,0,False,keep,keep,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
431,1,aeroplane,0.498046875,119.0,4.0,402.0,140.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.350219,1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
431,2,aeroplane,0.39892578125,120.0,4.0,293.0,72.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.785918,1,False,keep,keep,True,border_touching,not_called,,
431,3,boat,0.374755859375,556.0,450.0,900.0,602.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
